speed_knots,dwell_hours,expected_dwell_hours,delay_hours,weather_score,port_congestion,route_segment,cargo_type,is_delayed,is_anomaly,risk_level
8.89,2.67,8.0,0.26,0.366,0.547,English Channel,Automotive,0,0,0
13.04,2.88,4.0,3.09,0.264,0.136,Suez Canal,Perishables,0,0,0
11.17,27.6,8.0,1.09,0.198,0.069,Strait of Malacca,General,0,0,0
10.24,1.36,2.0,9.26,0.764,0.295,Suez Canal,Perishables,1,0,0
13.2,7.92,4.0,0.54,0.372,0.182,South China Sea,General,0,0,0
12.84,1.53,2.0,2.5,0.001,0.211,Arabian Sea,Perishables,0,0,0
13.41,4.64,4.0,1.76,0.63,0.198,Strait of Malacca,Perishables,0,0,0
11.87,25.85,8.0,0.77,0.077,0.076,Arabian Sea,General,0,0,0
13.6,6.46,6.0,0.17,0.036,0.03,Open Ocean,Chemicals,0,0,0
12.29,0.91,4.0,9.25,0.126,0.201,Mediterranean,Perishables,1,0,0
11.05,2.61,2.0,6.6,0.253,0.394,Cape of Good Hope,General,1,0,0
12.43,0.35,2.0,7.85,0.405,0.312,Atlantic,Electronics,1,0,0
11.76,0.43,4.0,4.31,0.515,0.102,Open Ocean,Perishables,1,0,0
9.17,1.5,4.0,1.38,0.024,0.51,North Atlantic,Automotive,0,0,0
19.72,16.78,8.0,0.5,0.535,0.085,Mediterranean,Chemicals,0,0,0
16.63,4.68,4.0,3.5,0.262,0.368,Atlantic,General,0,0,0
9.87,7.65,4.0,3.57,0.49,0.182,Red Sea,Electronics,0,0,0
12.59,4.39,6.0,0.25,0.59,0.281,Suez Canal,General,0,0,0
12.46,5.33,8.0,0.24,0.143,0.049,North Atlantic,Automotive,0,0,0
11.22,0.04,6.0,0.38,0.324,0.232,Red Sea,Electronics,0,0,0
15.29,2.77,2.0,2.24,0.339,0.292,North Atlantic,Electronics,0,0,0
15.62,9.08,8.0,1.46,0.212,0.46,Arabian Sea,Chemicals,0,0,0
8.5,12.99,6.0,3.44,0.195,0.095,Indian Ocean,General,0,0,0
10.84,1.92,8.0,0.95,0.043,0.255,Indian Ocean,Electronics,0,0,0
18.35,3.42,4.0,0.57,0.426,0.097,Red Sea,Perishables,0,0,0
14.93,35.17,8.0,2.25,0.021,0.44,Indian Ocean,Chemicals,0,1,0
13.27,0.56,8.0,1.45,0.062,0.528,Indian Ocean,Chemicals,0,0,0
17.15,4.23,8.0,2.31,0.02,0.158,Cape of Good Hope,Perishables,0,0,0
14.76,0.24,2.0,0.71,0.583,0.421,Suez Canal,Perishables,0,0,0
13.95,0.64,6.0,5.74,0.168,0.716,Atlantic,Chemicals,1,0,0
12.28,4.98,6.0,1.46,0.366,0.195,Open Ocean,Automotive,0,0,0
12.56,6.05,6.0,2.57,0.111,0.017,Yellow Sea,Automotive,0,0,0
20.7,2.79,6.0,1.14,0.199,0.199,Open Ocean,Chemicals,0,0,0
9.53,22.91,8.0,15.9,0.863,0.661,Red Sea,General,1,0,1
18.45,0.3,2.0,9.85,0.93,0.285,Suez Canal,Automotive,1,0,1
17.01,3.95,2.0,0.76,0.118,0.336,Arabian Sea,Electronics,0,0,0
10.62,1.18,6.0,2.19,0.492,0.198,Suez Canal,Electronics,0,0,0
18.04,0.81,2.0,1.05,0.089,0.386,Indian Ocean,Automotive,0,0,0
14.82,6.19,8.0,1.44,0.09,0.322,Mediterranean,General,0,0,0
16.6,2.09,4.0,1.26,0.254,0.079,Cape of Good Hope,Automotive,0,0,0
15.39,6.08,2.0,5.25,0.449,0.119,North Atlantic,General,1,0,0
14.43,0.34,2.0,0.02,0.055,0.338,South China Sea,General,0,0,0
11.16,0.58,2.0,5.51,0.241,0.277,English Channel,Electronics,1,0,0
16.9,0.57,2.0,0.98,0.027,0.265,Arabian Sea,Perishables,0,0,0
14.11,0.05,2.0,6.16,0.153,0.114,Strait of Malacca,Electronics,1,0,0
15.02,0.94,2.0,1.37,0.278,0.236,Indian Ocean,Automotive,0,0,0
12.27,2.64,6.0,5.5,0.278,0.477,Mediterranean,General,1,0,0
15.38,4.69,4.0,0.49,0.064,0.386,Cape of Good Hope,Automotive,0,0,0
15.37,1.42,6.0,2.12,0.267,0.411,Arabian Sea,Perishables,0,0,0
15.86,7.48,4.0,0.11,0.319,0.108,Pacific,General,0,0,0
13.46,4.49,4.0,0.66,0.242,0.432,Indian Ocean,Chemicals,0,0,0
20.2,14.59,8.0,3.42,0.269,0.193,Red Sea,Automotive,0,0,0
16.69,4.2,8.0,1.79,0.395,0.126,Yellow Sea,General,0,0,0
10.26,2.54,6.0,1.43,0.058,0.13,Indian Ocean,Chemicals,0,0,0
16.73,0.4,8.0,2.74,0.059,0.126,South China Sea,General,0,0,0
11.99,2.41,4.0,2.36,0.217,0.112,English Channel,Automotive,0,0,0
12.16,1.74,2.0,0.93,0.039,0.465,South China Sea,General,0,0,0
16.91,6.36,8.0,0.95,0.054,0.168,South China Sea,Chemicals,0,0,0
15.16,0.51,4.0,5.39,0.771,0.266,Strait of Malacca,Electronics,1,0,0
16.4,4.49,4.0,1.9,0.131,0.166,Cape of Good Hope,Chemicals,0,0,0
16.92,5.23,8.0,0.74,0.39,0.512,Strait of Malacca,Chemicals,0,0,0
13.26,3.36,2.0,14.07,0.764,0.074,South China Sea,Perishables,1,0,0
14.25,0.26,4.0,0.18,0.082,0.168,English Channel,Automotive,0,0,0
13.15,1.49,2.0,2.88,0.063,0.221,Pacific,Electronics,0,0,0
16.05,3.19,6.0,3.13,0.301,0.595,Yellow Sea,Electronics,0,0,0
18.87,8.82,2.0,1.19,0.108,0.282,English Channel,Perishables,0,1,0
17.55,6.81,8.0,0.25,0.358,0.358,Open Ocean,Perishables,0,0,0
8.9,1.57,6.0,9.22,0.69,0.26,Strait of Malacca,Electronics,1,0,0
15.58,4.72,2.0,2.31,0.01,0.114,North Atlantic,General,0,0,0
15.59,12.37,6.0,1.17,0.34,0.326,Cape of Good Hope,General,0,0,0
12.38,8.33,4.0,0.98,0.227,0.214,South China Sea,Perishables,0,0,0
20.3,8.9,6.0,1.28,0.463,0.208,Arabian Sea,Chemicals,0,0,0
18.55,1.52,4.0,36.39,0.823,0.198,Strait of Malacca,General,1,0,1
16.34,7.85,6.0,3.59,0.022,0.429,Pacific,General,0,0,0
16.53,11.21,6.0,2.65,0.166,0.101,South China Sea,Automotive,0,0,0
14.37,9.63,8.0,0.05,0.099,0.319,English Channel,Chemicals,0,0,0
9.79,1.22,2.0,1.27,0.273,0.495,Atlantic,Electronics,0,0,0
15.73,12.97,8.0,2.57,0.435,0.128,Mediterranean,General,0,0,0
14.47,4.1,6.0,0.03,0.099,0.233,Atlantic,Chemicals,0,0,0
16.45,1.55,4.0,0.34,0.526,0.228,Mediterranean,General,0,0,0
15.59,0.04,8.0,19.12,0.831,0.181,Red Sea,General,1,0,1
10.66,5.09,8.0,0.1,0.037,0.314,Open Ocean,Perishables,0,0,0
12.61,0.62,4.0,0.48,0.38,0.655,Strait of Malacca,Automotive,0,0,0
13.27,3.01,2.0,1.24,0.272,0.363,Yellow Sea,General,0,0,0
10.93,0.54,2.0,0.73,0.592,0.24,Strait of Malacca,Perishables,0,0,0
13.36,0.8,2.0,0.67,0.22,0.172,Cape of Good Hope,General,0,0,0
17.41,9.66,6.0,5.28,0.091,0.41,Cape of Good Hope,Perishables,1,0,0
9.83,5.58,4.0,0.18,0.387,0.429,English Channel,Electronics,0,0,0
18.69,5.18,6.0,4.71,0.033,0.287,Yellow Sea,Perishables,1,0,0
10.46,0.7,6.0,5.29,0.528,0.369,Pacific,Chemicals,1,0,0
14.21,1.47,2.0,0.66,0.006,0.282,Mediterranean,Perishables,0,0,0
13.08,2.35,4.0,2.36,0.046,0.245,Indian Ocean,Automotive,0,0,0
12.82,0.05,8.0,0.0,0.179,0.334,English Channel,Automotive,0,0,0
12.57,13.46,6.0,1.17,0.306,0.578,South China Sea,Electronics,0,0,0
15.09,0.37,8.0,5.7,0.013,0.179,Yellow Sea,Automotive,1,0,0
9.34,0.44,2.0,1.26,0.077,0.277,South China Sea,Chemicals,0,0,0
18.22,6.05,6.0,2.06,0.185,0.298,Yellow Sea,Chemicals,0,0,0
11.1,0.88,8.0,1.37,0.129,0.528,Cape of Good Hope,Perishables,0,0,0
18.42,0.71,2.0,1.01,0.348,0.398,English Channel,General,0,0,0
12.94,3.62,2.0,18.33,0.721,0.438,Strait of Malacca,Automotive,1,0,1
16.51,3.89,2.0,27.82,0.399,0.744,Atlantic,Perishables,1,0,1
19.22,7.47,4.0,3.2,0.181,0.298,Atlantic,Chemicals,0,0,0
11.43,43.48,8.0,4.33,0.081,0.374,Open Ocean,Electronics,1,1,0
15.29,19.09,6.0,3.96,0.161,0.412,Pacific,Electronics,0,0,0
14.49,15.17,4.0,0.01,0.488,0.054,Yellow Sea,Chemicals,0,0,0
12.2,25.02,8.0,0.77,0.055,0.285,Arabian Sea,General,0,0,0
10.84,3.62,4.0,0.34,0.003,0.123,Indian Ocean,General,0,0,0
14.68,0.86,8.0,3.32,0.099,0.197,Arabian Sea,Electronics,0,0,0
15.29,0.58,4.0,4.41,0.084,0.534,Open Ocean,General,1,0,0
13.93,2.21,8.0,1.63,0.146,0.256,Pacific,General,0,0,0
14.94,3.03,2.0,2.66,0.238,0.239,Open Ocean,Perishables,0,0,0
18.48,2.9,2.0,1.2,0.584,0.388,Mediterranean,Automotive,0,0,0
14.29,0.98,2.0,55.61,0.687,0.208,Strait of Malacca,Automotive,1,0,1
13.7,3.83,2.0,1.88,0.112,0.539,Mediterranean,General,0,0,0
16.69,2.07,2.0,1.7,0.29,0.356,Cape of Good Hope,Automotive,0,0,0
15.44,3.73,4.0,4.35,0.152,0.188,Atlantic,Perishables,1,0,0
12.86,3.03,2.0,3.79,0.441,0.052,Suez Canal,Chemicals,0,0,0
15.05,0.29,2.0,0.14,0.092,0.361,Cape of Good Hope,General,0,0,0
17.54,1.36,4.0,0.39,0.041,0.155,Pacific,Electronics,0,0,0
9.05,3.83,4.0,1.13,0.023,0.201,Cape of Good Hope,Automotive,0,0,0
18.15,1.7,2.0,4.66,0.295,0.172,Indian Ocean,Automotive,1,0,0
14.95,5.94,4.0,0.88,0.349,0.081,North Atlantic,Automotive,0,0,0
10.86,16.78,4.0,0.39,0.146,0.225,Yellow Sea,Automotive,0,1,0
10.17,0.53,2.0,3.36,0.163,0.133,Cape of Good Hope,Chemicals,0,0,0
9.96,0.2,2.0,0.34,0.316,0.199,Strait of Malacca,Automotive,0,0,0
15.23,1.42,4.0,0.92,0.101,0.19,English Channel,Chemicals,0,0,0
15.15,2.42,8.0,3.63,0.066,0.207,Pacific,Chemicals,0,0,0
14.82,0.39,6.0,0.01,0.304,0.245,English Channel,Automotive,0,0,0
10.04,1.2,4.0,0.33,0.132,0.441,Yellow Sea,Automotive,0,0,0
13.43,3.35,2.0,1.4,0.092,0.079,South China Sea,Automotive,0,0,0
16.52,4.56,4.0,0.59,0.085,0.175,Indian Ocean,Perishables,0,0,0
13.57,2.76,4.0,18.68,0.937,0.171,Suez Canal,Perishables,1,0,1
7.97,1.57,2.0,12.25,0.156,0.398,Pacific,Electronics,1,0,0
12.16,2.46,2.0,0.15,0.311,0.205,Pacific,Electronics,0,0,0
14.59,10.44,6.0,1.3,0.146,0.175,Red Sea,Electronics,0,0,0
14.37,1.89,2.0,25.53,0.832,0.183,Suez Canal,General,1,0,1
14.71,11.37,8.0,1.38,0.394,0.299,Pacific,Chemicals,0,0,0
16.53,5.94,2.0,0.1,0.497,0.108,Open Ocean,General,0,0,0
16.3,1.3,2.0,2.67,0.24,0.104,North Atlantic,Perishables,0,0,0
13.01,2.89,4.0,0.28,0.291,0.056,Pacific,Automotive,0,0,0
13.99,3.44,6.0,0.7,0.12,0.322,Pacific,Electronics,0,0,0
13.69,3.3,4.0,0.16,0.344,0.306,Indian Ocean,Electronics,0,0,0
11.47,0.66,6.0,1.15,0.11,0.139,Atlantic,Chemicals,0,0,0
11.85,5.35,4.0,7.11,0.923,0.507,Red Sea,Automotive,1,0,1
14.48,2.88,4.0,1.3,0.154,0.257,Atlantic,Automotive,0,0,0
16.32,2.09,4.0,0.64,0.376,0.138,English Channel,Perishables,0,0,0
9.72,2.99,4.0,0.31,0.1,0.369,Cape of Good Hope,Automotive,0,0,0
13.05,4.47,8.0,26.45,0.057,0.774,English Channel,Automotive,1,0,0
14.93,0.84,8.0,2.13,0.249,0.366,Mediterranean,General,0,0,0
13.66,3.18,8.0,0.36,0.162,0.149,English Channel,General,0,0,0
17.93,1.41,8.0,3.3,0.572,0.031,Yellow Sea,Perishables,0,0,0
10.98,0.88,2.0,0.39,0.19,0.489,Pacific,General,0,0,0
10.67,4.06,6.0,1.63,0.106,0.051,Atlantic,Automotive,0,0,0
18.79,14.14,4.0,2.68,0.271,0.256,Yellow Sea,General,0,0,0
19.87,1.29,6.0,0.79,0.401,0.357,Atlantic,Electronics,0,0,0
14.25,8.99,6.0,1.91,0.125,0.135,Yellow Sea,General,0,0,0
11.6,0.76,2.0,2.37,0.1,0.496,Mediterranean,Perishables,0,0,0
11.91,0.77,4.0,1.03,0.53,0.209,North Atlantic,General,0,0,0
13.67,1.41,2.0,3.35,0.062,0.274,Arabian Sea,General,0,0,0
16.66,1.95,8.0,11.63,0.8,0.18,Strait of Malacca,Electronics,1,0,0
17.97,19.9,6.0,5.54,0.117,0.268,Indian Ocean,Chemicals,1,0,0
11.47,3.04,4.0,4.22,0.027,0.323,Indian Ocean,Electronics,1,0,0
12.77,4.93,4.0,12.42,0.857,0.252,Suez Canal,Perishables,1,0,1
17.65,1.9,2.0,2.85,0.083,0.587,Yellow Sea,General,0,0,0
13.63,8.41,8.0,1.48,0.039,0.264,Mediterranean,Chemicals,0,0,0
18.99,4.35,2.0,3.03,0.023,0.067,Pacific,Electronics,0,0,0
13.35,0.3,2.0,3.55,0.011,0.194,Open Ocean,Automotive,0,0,0
15.33,11.33,6.0,2.38,0.161,0.281,Pacific,Perishables,0,0,0
9.73,0.25,4.0,2.89,0.18,0.163,North Atlantic,General,0,0,0
11.24,2.79,6.0,2.62,0.559,0.352,Atlantic,Chemicals,0,0,0
10.05,9.79,4.0,0.2,0.148,0.196,Yellow Sea,Automotive,0,0,0
11.45,1.45,4.0,1.03,0.005,0.168,Pacific,Chemicals,0,0,0
14.37,1.45,2.0,0.86,0.379,0.256,Atlantic,Perishables,0,0,0
15.03,0.78,2.0,2.93,0.558,0.678,Arabian Sea,Automotive,0,0,0
11.25,15.49,6.0,2.61,0.295,0.215,Atlantic,Automotive,0,0,0
10.87,2.11,4.0,1.75,0.235,0.292,Yellow Sea,Chemicals,0,0,0
13.9,0.17,2.0,0.62,0.052,0.181,Mediterranean,General,0,0,0
11.99,3.11,6.0,6.73,0.013,0.332,Open Ocean,Automotive,1,0,0
15.47,24.0,8.0,0.14,0.024,0.308,North Atlantic,Electronics,0,0,0
14.44,3.96,6.0,2.65,0.309,0.401,Atlantic,Chemicals,0,0,0
15.59,0.2,4.0,3.26,0.09,0.231,North Atlantic,Electronics,0,0,0
11.86,1.0,4.0,2.17,0.187,0.52,South China Sea,General,0,0,0
14.03,2.68,6.0,1.78,0.296,0.481,Open Ocean,Perishables,0,0,0
9.56,0.29,2.0,3.42,0.035,0.3,Arabian Sea,General,0,0,0
15.01,3.12,8.0,0.36,0.024,0.627,Arabian Sea,Automotive,0,0,0
13.01,4.03,8.0,1.9,0.463,0.132,North Atlantic,Chemicals,0,0,0
17.03,8.58,4.0,1.7,0.327,0.113,Indian Ocean,General,0,0,0
11.82,1.92,2.0,8.28,0.314,0.133,Yellow Sea,Electronics,1,0,0
11.86,5.74,6.0,2.81,0.008,0.69,Yellow Sea,General,0,0,0
15.42,0.07,2.0,0.62,0.048,0.192,North Atlantic,General,0,0,0
17.93,0.38,2.0,0.68,0.033,0.293,Mediterranean,Electronics,0,0,0
10.28,0.22,2.0,0.89,0.01,0.395,South China Sea,Perishables,0,0,0
16.75,1.24,6.0,4.0,0.075,0.119,North Atlantic,Electronics,0,0,0
14.22,7.34,6.0,8.26,0.837,0.147,Suez Canal,Perishables,1,0,0
14.47,5.26,6.0,5.89,0.156,0.264,South China Sea,Automotive,1,0,0
14.59,2.19,2.0,2.91,0.094,0.572,North Atlantic,Automotive,0,0,0
12.94,0.43,4.0,0.15,0.034,0.388,North Atlantic,Electronics,0,0,0
12.88,3.37,8.0,22.3,0.605,0.263,Atlantic,Automotive,1,0,1
16.56,4.23,4.0,1.84,0.24,0.113,Cape of Good Hope,Chemicals,0,0,0
14.36,2.24,2.0,5.44,0.923,0.22,Red Sea,Electronics,1,0,0
15.7,4.48,8.0,4.55,0.489,0.411,Suez Canal,Perishables,1,0,0
11.37,2.8,8.0,3.92,0.128,0.273,Yellow Sea,General,0,0,0
10.0,3.82,4.0,0.42,0.115,0.409,North Atlantic,General,0,0,0
15.47,3.4,4.0,4.5,0.209,0.41,Arabian Sea,Perishables,1,0,0
14.39,9.2,6.0,0.31,0.262,0.074,Cape of Good Hope,Perishables,0,0,0
15.32,7.78,8.0,0.43,0.178,0.304,Indian Ocean,Electronics,0,0,0
20.36,3.27,8.0,0.38,0.438,0.399,Strait of Malacca,Electronics,0,0,0
13.58,4.07,8.0,0.57,0.546,0.395,Red Sea,Chemicals,0,0,0
17.92,4.72,6.0,1.77,0.1,0.541,Mediterranean,Electronics,0,0,0
11.54,20.38,8.0,31.66,0.655,0.414,Strait of Malacca,Perishables,1,0,1
14.42,1.06,2.0,1.2,0.039,0.348,Arabian Sea,Chemicals,0,0,0
16.38,0.89,2.0,10.84,0.233,0.749,Mediterranean,Perishables,1,0,0
13.99,2.32,2.0,0.44,0.206,0.582,South China Sea,Electronics,0,0,0
11.61,7.0,6.0,0.27,0.12,0.197,Cape of Good Hope,General,0,0,0
10.57,0.12,2.0,1.6,0.56,0.386,South China Sea,Perishables,0,0,0
15.09,1.86,6.0,0.33,0.161,0.261,Pacific,Perishables,0,0,0
16.54,0.03,2.0,5.85,0.606,0.111,Yellow Sea,Electronics,1,0,0
12.96,4.22,4.0,0.55,0.049,0.247,Mediterranean,Automotive,0,0,0
9.85,2.88,8.0,2.28,0.412,0.31,Indian Ocean,General,0,0,0
9.92,5.98,4.0,0.67,0.041,0.215,Mediterranean,Perishables,0,0,0
14.49,8.02,4.0,1.45,0.014,0.444,South China Sea,Chemicals,0,0,0
15.44,1.61,4.0,9.51,0.406,0.78,Mediterranean,Electronics,1,0,0
17.73,2.26,6.0,0.92,0.175,0.288,Atlantic,Perishables,0,0,0
13.66,0.67,6.0,1.17,0.086,0.064,Indian Ocean,Perishables,0,0,0
14.75,12.17,8.0,1.69,0.188,0.026,Indian Ocean,Electronics,0,0,0
13.74,5.56,4.0,3.18,0.136,0.604,Yellow Sea,Chemicals,0,0,0
12.44,1.42,6.0,2.77,0.226,0.459,Red Sea,Perishables,0,0,0
11.07,0.45,8.0,2.13,0.465,0.356,Strait of Malacca,Automotive,0,0,0
11.38,3.34,4.0,0.7,0.018,0.175,Indian Ocean,Automotive,0,0,0
10.75,2.81,4.0,2.24,0.015,0.597,Atlantic,Perishables,0,0,0
10.09,4.16,4.0,0.63,0.229,0.272,North Atlantic,General,0,0,0
10.77,4.88,2.0,0.97,0.203,0.12,North Atlantic,Chemicals,0,0,0
13.8,0.7,2.0,0.16,0.163,0.645,Mediterranean,Perishables,0,0,0
14.06,0.23,2.0,1.66,0.193,0.384,Arabian Sea,General,0,0,0
15.53,0.19,6.0,88.61,0.883,0.126,Suez Canal,Chemicals,1,0,2
14.7,10.91,6.0,0.49,0.072,0.03,Indian Ocean,Chemicals,0,0,0
17.58,0.87,2.0,2.75,0.278,0.345,Strait of Malacca,Perishables,0,0,0
12.81,1.32,6.0,0.24,0.399,0.329,Suez Canal,Chemicals,0,0,0
15.97,5.68,2.0,0.97,0.235,0.478,Arabian Sea,Automotive,0,0,0
10.82,2.29,8.0,0.28,0.218,0.12,Indian Ocean,Automotive,0,0,0
13.8,16.16,6.0,0.48,0.204,0.178,North Atlantic,Chemicals,0,0,0
20.7,15.2,8.0,0.54,0.036,0.225,Yellow Sea,Automotive,0,0,0
10.55,1.25,2.0,8.95,0.388,0.206,Mediterranean,Perishables,1,0,0
12.41,3.57,4.0,1.95,0.251,0.343,Red Sea,Chemicals,0,0,0
7.16,15.52,6.0,4.31,0.806,0.468,Strait of Malacca,Electronics,1,0,1
13.16,5.11,2.0,0.26,0.245,0.274,Arabian Sea,Automotive,0,0,0
10.33,0.53,4.0,5.04,0.645,0.311,Strait of Malacca,Perishables,1,0,0
14.86,3.65,6.0,0.61,0.189,0.086,English Channel,Chemicals,0,0,0
16.87,1.47,6.0,1.21,0.491,0.166,Open Ocean,Perishables,0,0,0
10.76,4.63,2.0,5.73,0.103,0.338,Indian Ocean,General,1,0,0
14.88,0.53,4.0,1.34,0.091,0.111,English Channel,General,0,0,0
11.33,1.24,2.0,4.35,0.762,0.044,Red Sea,General,1,0,0
13.05,4.77,8.0,1.1,0.064,0.146,Mediterranean,General,0,0,0
13.18,10.26,4.0,9.39,0.742,0.344,Red Sea,General,1,0,0
13.81,6.25,2.0,6.67,0.543,0.393,Mediterranean,Automotive,1,0,0
15.58,0.86,6.0,1.4,0.455,0.379,Red Sea,General,0,0,0
10.17,8.84,4.0,1.5,0.019,0.198,Open Ocean,Chemicals,0,0,0
19.16,0.41,2.0,2.87,0.362,0.445,Arabian Sea,Chemicals,0,0,0
13.02,18.07,4.0,2.76,0.424,0.303,Pacific,Chemicals,0,1,0
17.53,6.39,2.0,8.01,0.145,0.733,South China Sea,Automotive,1,0,0
16.0,7.28,4.0,1.91,0.314,0.074,Arabian Sea,General,0,0,0
14.03,2.54,8.0,3.09,0.241,0.207,Cape of Good Hope,Chemicals,0,0,0
13.54,9.87,6.0,0.25,0.166,0.221,Pacific,Automotive,0,0,0
11.09,3.71,2.0,2.38,0.77,0.352,Red Sea,General,0,0,0
13.25,10.58,8.0,1.4,0.594,0.144,Strait of Malacca,Perishables,0,0,0
20.48,4.57,6.0,0.45,0.145,0.124,North Atlantic,Electronics,0,0,0
17.72,0.49,2.0,1.44,0.136,0.073,English Channel,Electronics,0,0,0
14.19,9.87,6.0,2.29,0.05,0.047,English Channel,Automotive,0,0,0
15.23,3.17,8.0,0.06,0.1,0.18,Cape of Good Hope,Electronics,0,0,0
14.64,3.0,4.0,3.85,0.468,0.39,Suez Canal,Perishables,0,0,0
11.83,4.77,4.0,0.55,0.064,0.135,Arabian Sea,Perishables,0,0,0
15.19,16.61,8.0,2.77,0.045,0.277,Yellow Sea,Electronics,0,0,0
14.61,0.45,2.0,0.95,0.135,0.224,North Atlantic,Chemicals,0,0,0
12.4,0.8,2.0,1.47,0.264,0.003,Atlantic,General,0,0,0
16.47,13.09,6.0,9.12,0.008,0.108,Atlantic,Perishables,1,0,0
18.32,2.26,2.0,3.29,0.376,0.223,North Atlantic,Chemicals,0,0,0
20.04,0.73,4.0,0.31,0.19,0.552,Pacific,Perishables,0,0,0
22.0,11.23,6.0,1.13,0.424,0.603,Open Ocean,Chemicals,0,0,0
14.19,2.11,2.0,0.96,0.053,0.184,Indian Ocean,Automotive,0,0,0
12.41,6.5,8.0,1.53,0.143,0.292,South China Sea,Chemicals,0,0,0
14.05,1.48,8.0,7.41,0.685,0.121,Suez Canal,Electronics,1,0,0
17.32,0.5,4.0,3.04,0.069,0.272,Pacific,Electronics,0,0,0
17.03,0.89,2.0,22.22,0.744,0.043,Red Sea,Electronics,1,0,0
11.37,3.31,2.0,1.44,0.258,0.579,English Channel,Chemicals,0,0,0
13.44,7.47,8.0,3.59,0.037,0.452,Atlantic,Chemicals,0,0,0
13.19,4.28,2.0,0.94,0.115,0.467,Open Ocean,Electronics,0,0,0
13.91,15.34,8.0,0.59,0.903,0.661,Strait of Malacca,Electronics,0,0,1
13.52,6.24,6.0,0.19,0.49,0.19,Indian Ocean,Chemicals,0,0,0
19.09,1.73,4.0,0.12,0.245,0.509,Arabian Sea,Electronics,0,0,0
9.54,0.76,2.0,0.33,0.309,0.184,Pacific,Automotive,0,0,0
13.25,15.64,8.0,2.26,0.116,0.004,South China Sea,Electronics,0,0,0
17.58,0.19,2.0,0.58,0.42,0.333,Indian Ocean,Chemicals,0,0,0
11.79,0.2,2.0,1.42,0.076,0.128,Yellow Sea,Electronics,0,0,0
10.96,1.98,4.0,6.43,0.458,0.614,Yellow Sea,Perishables,1,0,0
11.19,3.33,2.0,7.26,0.702,0.561,Strait of Malacca,Chemicals,1,0,1
12.54,2.47,6.0,4.13,0.089,0.178,Mediterranean,Chemicals,1,0,0
10.99,0.91,2.0,0.28,0.582,0.334,English Channel,Automotive,0,0,0
11.19,6.12,4.0,12.21,0.749,0.253,Strait of Malacca,Perishables,1,0,0
12.39,1.55,2.0,1.95,0.054,0.505,North Atlantic,General,0,0,0
13.84,2.64,6.0,0.41,0.066,0.219,Yellow Sea,General,0,0,0
9.38,3.06,6.0,4.53,0.113,0.343,North Atlantic,Chemicals,1,0,0
11.4,0.39,8.0,0.69,0.038,0.362,English Channel,General,0,0,0
13.35,0.1,2.0,13.41,0.779,0.097,Strait of Malacca,Chemicals,1,0,0
11.39,1.22,2.0,0.17,0.53,0.15,Suez Canal,General,0,0,0
13.74,3.17,2.0,0.58,0.005,0.098,Arabian Sea,General,0,0,0
9.03,1.18,2.0,0.4,0.001,0.146,English Channel,Automotive,0,0,0
8.33,1.97,4.0,1.15,0.032,0.098,Indian Ocean,Perishables,0,0,0
13.55,1.14,6.0,0.6,0.165,0.331,Mediterranean,Perishables,0,0,0
8.24,0.85,2.0,0.48,0.492,0.147,Yellow Sea,Automotive,0,0,0
16.09,1.44,6.0,2.44,0.654,0.266,Cape of Good Hope,Automotive,0,0,0
16.22,1.99,8.0,56.7,0.786,0.202,Suez Canal,Electronics,1,0,1
10.34,25.86,6.0,2.0,0.515,0.061,Arabian Sea,Perishables,0,1,0
10.77,0.81,4.0,1.62,0.531,0.283,Yellow Sea,General,0,0,0
12.89,3.74,4.0,3.01,0.158,0.572,Mediterranean,Electronics,0,0,0
13.15,1.59,6.0,11.14,0.159,0.21,Indian Ocean,Chemicals,1,0,0
10.77,27.47,6.0,0.26,0.016,0.104,Pacific,Perishables,0,1,0
10.4,0.81,2.0,3.77,0.107,0.331,North Atlantic,General,0,0,0
17.1,0.66,2.0,22.2,0.746,0.565,Suez Canal,Chemicals,1,0,1
10.87,0.03,4.0,4.71,0.241,0.223,Pacific,Automotive,1,0,0
17.04,0.68,2.0,3.08,0.31,0.186,North Atlantic,Automotive,0,0,0
16.35,1.47,4.0,1.78,0.042,0.076,Indian Ocean,General,0,0,0
16.05,7.14,2.0,8.34,0.397,0.365,South China Sea,Chemicals,1,0,0
8.87,5.64,6.0,1.15,0.069,0.258,Yellow Sea,Perishables,0,0,0
13.08,6.53,8.0,0.15,0.189,0.223,English Channel,Automotive,0,0,0
13.85,2.0,8.0,0.88,0.475,0.152,Yellow Sea,General,0,0,0
12.81,14.66,8.0,1.69,0.776,0.163,Red Sea,Electronics,0,0,0
12.28,5.49,8.0,0.34,0.165,0.291,Open Ocean,General,0,0,0
10.13,2.39,6.0,29.04,0.036,0.707,English Channel,Automotive,1,0,0
14.8,0.99,4.0,1.84,0.188,0.329,English Channel,Electronics,0,0,0
16.48,0.42,2.0,1.78,0.074,0.526,Mediterranean,General,0,0,0
13.58,0.2,2.0,0.64,0.268,0.072,Pacific,Automotive,0,0,0
13.05,1.35,4.0,0.58,0.04,0.077,Open Ocean,General,0,0,0
14.18,2.73,2.0,2.98,0.041,0.218,North Atlantic,Electronics,0,0,0
8.42,3.78,4.0,5.94,0.017,0.283,Open Ocean,Automotive,1,0,0
10.97,0.92,4.0,4.01,0.573,0.519,Atlantic,General,1,0,0
